newsdate,content,tag
20231013,日本銀行が13日公表した「生活意識に関するアンケート調査」（９月調査）によると、１年後と５年後の物価が「上がる」と回答した人の割合が前回の６月調査から増加するなど家計のインフレ期待はしっかりした状態が続いている。　　１年後と５年後に物価が「上がる」と回答した人の割合はそれぞれ86.8％、80.7％となり、前回調査の86.3％、79％から増加した。毎年の物価上昇率についても、平均値で１年後が10.7％、５年後が８％とそれぞれ前回（10.5％、7.5％）からわずかに上昇。中央値は１年後が10％、５年後が５％で横ばいとなった。　　日銀が２日に公表した９月の全国企業短期経済観測調査（短観）では、企業が想定する消費者物価指数（ＣＰＩ）の前年比上昇率が１年後、３年後、５年後のすべての期間で２％台を維持するなど企業のインフレ期待の底堅さが確認された。今回の家計を含めて日銀が目指す２％の物価安定目標の実現を後押しする内容といえる。ゆとりがなくなってきた　　もっとも、インフレ圧力が根強い中で、現在の暮らし向きに「ゆとりがなくなってきた」との回答は57.4％に増加。「ゆとりが出てきた」は3.1％に減少し、暮らし向きＤＩはマイナス54.3と８期連続で悪化した。　　ゆとりがなくなってきた理由（複数回答可）は、「物価が上がったから」が88.7％と最多に。支出が増えた理由（同）も「生活関連の物やサービスの値段が上がったから」が88.5％と最も多くなっている。　　景況感は「良くなった」が12.5％に減少し、「悪くなった」が55.0％に増加したため、景況感ＤＩはマイナス42.5と３期ぶりに悪化した。一方で収入が１年前と比べて「増えた」との回答が12.7％に増加するなど収入ＤＩは３期連続で改善しており、先行きの収入動向がインフレ期待持続の鍵を握る。関連記事企業のインフレ期待は底堅さ維持、２％目標実現を後押しへ－日銀短観９月の東京消費者物価３カ月連続伸び縮小、電気・ガス代下落で８月の実質賃金は2.5％減、17カ月連続のマイナス－名目は横ばい(詳細を追加して更新します),reuters
20231013,国内通信大手ソフトバンクは13日、同社が発行する社債型種類株式の配当年率が仮条件の下限である2.5％に決定したと発表した。個人投資家と機関投資家から1200億円を調達する。　　国内で初めて東京証券取引所への上場を予定するソフトバンクの同種類株は、11日時点で発行予定額1200億円の９割以上の需要を集め、機関投資家への配分も当初予定から増える見通しとなっていた。議決権がなく、ソフトバンク普通株への転換権がない同種類株の発行数は3000万株配当年率の仮条件は2.5％以上3.0％以下主幹事は野村証券、大和証券、みずほ証券関連記事：ソフトバンク社債型種類株、配当利率は下限の2.5％に内定－関係者関連記事：ソフトバンク、社債型種類株公募で1200億円調達へ－生成ＡＩ視野関連記事：ソフトバンク、和製チャットＧＰＴ立ち上げで新会社－1000人選別,reuters
20231013,13日の債券相場は下落。米国市場で９月の消費者物価指数（ＣＰＩ）を受けて追加利上げ観測が高まり、長期金利が大幅に上昇したことに加え、日本銀行の早期政策修正観測が重しになった。米国債相場の下落再燃、20年３月以来「最悪の日」に－ＣＰＩなど響く　　パインブリッジ・インベストメンツ債券運用部の松川忠部長は、中東情勢緊迫化や米連邦準備制度理事会（ＦＲＢ）高官のハト派発言などを受けた米国債買いが一巡したと指摘。日銀の政策修正観測が根強く、日本国債は「一段と買いにくい状況だ」と語る。新発国債利回り（午後３時時点） 先物２年債５年債10年債20年債30年債40年債 145円39銭成立せず0.315％0.755％1.520％1.680％1.945％前日比14銭安－+0.5bp+0.5bp+1.5bp+2.0bp+2.5bp  　　三菱ＵＦＪアセットマネジメントの小口正之エグゼクティブ・ファンドマネジャーは１ドル＝150円に接近している円の対ドル相場に注目する。円買い介入が行われて円高に転じれば「瞬間的に金利は低下するかもしれないが、日銀の政策修正観測が強いため引き続き金利の上昇方向が意識されやすい」と言う。　　日銀は午前の金融調節で10年国債を１％の利回りで無制限に買い入れる指し値オペを通知。債券先物の決済に使われる受渡適格最割安銘柄（チーペスト）対象の同オペも継続した。関連記事米ＣＰＩ、コアが２カ月連続で高めの伸び－ＦＲＢの方針裏付けＦＲＢ、追加利上げの扉を開けておくもよう－サービス価格上昇でＹＣＣ再修正、現時点で慌てて対応する必要はない－野口日銀委員,reuters
20231013,債券利回り上昇の影響で低迷する米国株は、米個人消費トレンド減速で予想される一連の悲観的な利益見通しという新たな脅威に直面している。　　最新のブルームバーグ「マーケッツ・ライブ（ＭＬＩＶ）パルス」調査によると、回答者567人のうち80％が一部セクターは四半期決算発表時に利益トレンドについて悲観的な見通しを示す可能性が高いと予測。労働組合と自動車メーカーの協議進展が好感され、Ｓ＆Ｐ500種株価指数は６日、1.2％高で終了。ただ、週末のハマスによるイスラエル攻撃を受け、米株価指数はアジア時間９日早朝の取引で下落した。 Consumer-Linked Companies Face Sour OutlookWe asked:Do you expect US retailers and consumer-related companies to:Source: Bloomberg MLIV Pulse survey Oct 2-6 with 567 respondents.　　投資会社ナインティワンのポートフォリオマネジャー、ステファニー・ニーベン氏（ロンドン在勤）は「消費者セクターは厳しい状況となりそうだ。米利上げサイクルが浸透し始めていることも相まって、われわれはそれを感じ始めている」と語った。　　中古車ディーラーから小売業者に至る全米の企業が既に需要鈍化を目にしつつある。モルガン・スタンレーのマイケル・ウィルソン氏らストラテジストは、消費者の支出手控えが予想されるとして、今年これまで広範な市場をアウトパフォームしてきた消費関連株について警告を発した。　　投資家は、金利上昇が経済に深刻な負担を与え、新型コロナウイルス禍以来の急激な落ち込みから回復し始めたばかりの利益を侵食するのではないかと懸念している。米国の非農業部門雇用者数が９月に市場予想を大幅に上回る伸びとなったことで、米金融当局が年内に追加利上げに踏み切るとの見方が高まった。　　実際、回答者の約54％が決算期の最大のマイナス要因として、債券利回り上昇とさらなる金融状況引き締まりの影響を挙げており、依然として金利高止まりが最大の関心事となっている。米10年国債利回りは雇用統計発表直後に4.9％に迫り、30年債利回りは５％を超え、いずれも2007年以来の高水準を記録した。調査回答者の予想中央値では、10年債利回りは年末時点で4.82％前後と見込まれている。　　借り入れコスト上昇と個人消費鈍化に伴うリスクに加え、Ｓ＆Ｐ500種構成企業の向こう１年の利益予想は過去最高水準に近い。調査参加者の約60％が、次の決算後にＳ＆Ｐ500種は下落すると予測。年末時点の水準について37％近くは現在から５－10％安を見込んでおり、８％はさらに下げるとみている。S&P 500 Unlikely to Resume the First-Half RallyWe asked: Where do you expect the S&P 500 to end the year?Source: Bloomberg MLIV Pulse survey Oct 2-6 with 567 respondents.　　ブルームバーグ・インテリジェンス（ＢＩ）がまとめたデータによると、アナリストはＳ＆Ｐ500種企業の１株当たり利益について、７－９月（第３四半期）は前年同期比で約１％減と、４－６月（第２四半期）の約５％減から減少率が縮小すると予想。　　ジーナ・マーティン・アダムズ氏らストラテジストはリポートで、「利益サイクルは短期的な底から脱出しつつあるようだが、成長のきっかけは依然つかめず、夏の終わりの原油価格急伸が回復軌道を揺るがす恐れがある」と指摘した。　　また、映画や自動車、医療などの業界におけるストライキもセンチメントの重しとなっている。回答者の40％余りが全米自動車労組（ＵＡＷ）によるストライキについて、タイトな米雇用市場を反映したもので、景気が鈍化するにつれてそうしたストは減っていくと予測。また、ストは、賃金の伸びがインフレに追いついていない状況を浮き彫りにしたほか、「労働者と高給取りの幹部との間で報酬の伸びに差があること」が鮮明となったとある回答者は語った。　　それでも、逆風にもかかわらず今回の決算で経済の回復力が示されると40％余りが予測。10月13日のＪＰモルガン・チェースを皮切りとする決算シーズンの本格化で、そうしたセンチメントが試されることになる。　　ＭＬＩＶパルス調査は、ブルームバーグ・ニュースの読者を対象にブルームバーグの「マーケッツ・ライブ」チームが毎週実施。ＭＬＩＶブログは同チームが運営している。　　今週の調査では、貿易摩擦や政治手腕について質問する。これまでのところ、米中貿易対立の勝者はどちらだろうか。英語での調査には匿名で参加可能です。こちらをクリックしてください。  原題：Profit Warnings Loom as Rates Pinch Consumer Stocks: MLIV Pulse（抜粋）,reuters
20231013,中国のスマートフォンメーカー、小米（シャオミ）は、複数の自動車メーカーと生産提携の可能性について協議を行っている。事情に詳しい複数の関係者が明らかにした。　　小米は自社ブランドの電気自動車（ＥＶ）メーカーになるという目標を掲げ、華晨汽車集団や奇瑞汽車など複数の自動車メーカーと協議している。話し合いは非公開だとして関係者が匿名を条件に語った。　　北京汽車集団ともＥＶ生産を巡る協業の可能性について協議していると昨年８月にブルームバーグが報じていた。　　中国当局が新エネルギー車市場の成熟に伴い、生産ライセンスに関する政府の厳しい規制が続く中で、小米はより多岐にわたる可能性を探っている。　　小米はコメントを控えた。華晨汽車と奇瑞の担当者は電話と電子メールによるコメント要請に返答しなかった。　　一方、小米はＥＶ生産を巡り、工業情報省からの関連する承認の獲得に引き続き努力していると関係者は指摘。他の自動車メーカーとの協議は進行中で、提携が実現するかどうかはまだ分からないという。関連記事中国の新エネルギー車輸出、９月に急増－ＥＵは補助金調査開始中国ハイテク大手、ＥＶ出遅れ痛感－戦略変え新規参入狙う原題：Xiaomi Said to Hold Production Partnership Talks With Carmakers（抜粋）,reuters
20231013,今年のノーベル経済学賞授賞が決まったクラウディア・ゴールディン氏は、米企業に対し働き方の柔軟性を維持するよう助言した。　　ゴールディン氏は12日のブルームバーグテレビジョンとのインタビューで、オフィス勤務への復帰により働く女性などの活躍が損なわれてはならないとの見解を示した。多くの企業は数日間のリモート勤務が可能なハイブリッド型の働き方を引き続き提供しており、出張の需要も減っていることを理由に挙げた。　　ハーバード大学で経済学教授を務めるゴールディン氏は、男女の賃金格差や雇用格差の要因など、女性の労働力に関する研究が評価され、９日にノーベル経済学賞の受賞が決まった。同賞での女性受賞者は同氏で３人目となる。今年のノーベル経済学賞授賞が決まったゴールディン氏 　　ゴールディン氏はより高い賃金とより幅広い責任を伴うものの時間的な要求が高い「貪欲な仕事」について、「足元では出張がある程度減らされているため、私が貪欲な仕事と呼ぶ労働はより柔軟なものになるだろう」と指摘。 「それと同時に、生産性が向上している柔軟な仕事もある」と述べた。　　同氏は、企業が従業員にオフィス勤務への復帰を求めているとしても、出張が以前と同じような頻度で行われるようになるとは限らないとの見方を示した。関連記事ノーベル経済学賞にゴールディン氏、男女の賃金格差要因を研究原題：Nobel Prize Laureate Goldin Says ‘Greedy Jobs’ More Flexible Now（抜粋）,reuters
20231013,"マッコーリー・アセット・マネジメント（ＭＡＭ）は、アジア太平洋地域のインフラ事業や世界の再生可能エネルギー関連事業などに特化したファンド３本で、総額最大115億ドル（約１兆7200億円）を調達するため投資家と交渉中だ。事情に詳しい複数の関係者が明らかにした。　　オーストラリアの投資銀行マッコーリー・グループの資産運用部門であるＭＡＭは、40億ドル規模のアジア太平洋インフラ関連ファンドの新規設定について、リミテッドパートナー（有限責任投資家）の候補と話し合いを進めている。交渉は部外秘だとして匿名を条件に関係者が語った。　　関係者によると、同社は世界の再エネ関連ファンド２本でも資金調達を進めている。１本は風力や太陽光発電といった既存の再エネプロジェクト向けのビークルで、規模は最大50億ドルになる可能性があるという。もう１本は、蓄電池や水力発電など次世代エネルギー関連のベンチャー事業に特化したファンドで、調達資金は最大25億ドルになる公算だという。関係者の１人によると、両ファンドはすでに投資を開始している。マッコーリーの広報担当はコメントを控えた。　　ＭＡＭは2023年３月末までの会計年度に幅広いプライベート市場戦略を求める顧客から新規エクイティーで過去最高の382億豪ドル（約３兆6200億円）を調達しており、今回の資金調達計画は野心的な内容といえる。マッコーリーのウェブサイトによると、ＭＡＭは世界で約8710億豪ドルの資産を運用しており、40年までに投資ポートフォリオ全体における温室効果ガス排出量のネットゼロ目標達成に向けて取り組んでいる。　　マッコーリーのグリーン・インベストメント・グループ責任者であるマーク・ドゥーリー氏は今月のブルームバーグとのインタビューで、リミテッドパートナーの間では、次世代のグリーン資産への需要が高まっていると指摘した。原題：Macquarie Seeks $11 Billion for Asia Infrastructure, Green Funds（抜粋）",reuters
20231013,イタリア債のスプレッドは拡大しているが不安な水準ではなく、欧州中央銀行（ＥＣＢ）の介入が必要になることはないだろうと、ＥＣＢ政策委員会メンバーのビスコ・イタリア中銀総裁が語った。　　「実際のところ、そのような兆しは一切ない」とビスコ氏は13日、マラケシュでブルームバーグテレビジョンのインタビューに応えて発言。ただ、もし中銀の介入が必要となるなら、「それは可能だと思う」と述べた。　　イタリア政府が欧州連合（ＥＵ）の定める財政赤字制限の達成時期を１年遅らせて2026年とする予算案を発表して以降、イタリア債とドイツ債のスプレッドは拡大を続けている。この予算案では今年の財政赤字が国内総生産（ＧＤＰ）比5.3％、来年が4.3％になる見通しで、メローニ首相に減税とその他の公約の実現を可能にしている。　　ビスコ氏は「自分の印象では財政に慎重さは必要だが、今後数年については歳出構成を改善する以外に、財政的な余裕を増やすためにできることが実際なくはない。イタリアはもっと成長できる。自分が思うに市場が懸念している主な理由は、イタリア経済の成長能力だ」と論じた。原題：Visco Says No Signs Italy Spreads to Reach Level for ECB Action（抜粋）,reuters
20231013,"パレスチナ自治区ガザを実効支配するイスラム組織ハマスとイスラエルとの軍事衝突は、過去の中東戦争と同様、世界経済に混乱をもたらす可能性があり、さらに多くの国々が巻き込まれることになれば、世界的なリセッション（景気後退）につながる恐れもある。　　ハマスによる７日の奇襲攻撃に対し、イスラエル軍はガザ地区への地上侵攻を準備しており、こうしたリスクは現実的なものだ。ハマスの攻撃とイスラエル軍の報復空爆による死者は既に数千人に上っており、ハマスを支持するレバノンやシリアの武装勢力が戦闘に加わる懸念もある。イスラエル南部の都市アシュケロンで空襲警報を聞いて避難する人々（10月11日）Photographer: Ronaldo Schemidt/AFP/Getty Images　　ハマスは米国と欧州連合（ＥＵ）がテロ組織に指定しているが、対立が大幅にエスカレートすれば、ハマスに武器や資金を提供しているイランがイスラエルと直接衝突するシナリオも排除できない。　　そのような事態となった場合、原油相場は１バレル＝150ドルに急騰し、2024年の世界の国内総生産（ＧＤＰ）伸び率は1.7％に落ち込む可能性があるとブルームバーグ・エコノミクス（ＢＥ）は推計する。世界経済の損失は約１兆ドル（約150兆円）に達して事実上のリセッションに陥る。　　もちろん、過去１週間の人的惨劇を踏まえれば、このような二次的影響は最重要ではない。双方の死者の大多数は民間人だ。ハマスは多くのイスラエル人らを人質としている上、イスラエル軍によるこれまでのミサイル攻撃や、近く実行に移される見込みの地上侵攻で、避難ルートのないガザ地区のパレスチナ人は生命が脅かされる。　　惨状は感情を高ぶらせ、軍事的なエスカレーションの可能性も高めることになる。関連記事：分断のイスラエル、ハマスの奇襲で団結の機運高まる－挙国一致内閣も　　中東地域はエネルギーの重要な供給源であると同時に船舶の主要な輸送経路でもあり、同地域の紛争は世界中に波紋を広げかねない。1973年の第４次中東戦争が最も明白な例で、イスラエル支持国に対する産油国による石油禁輸や先進国のスタグフレーションにつながった。　　その他の紛争の場合、犠牲者数は多かった一方、経済面の衝撃は一段と限定的だった。　　世界経済は現時点でまだ、ロシアによるウクライナ侵攻で悪化したインフレ高進から回復途上にあり、脆弱（ぜいじゃく）な状態にあると見受けられる。エネルギー生産地域の中東での戦争はインフレを再燃させる可能性がある。　　さらに、アラブ世界が新たな不安定化に見舞われる事態や、ガソリン価格が有権者のセンチメントを左右する米国で来年の大統領選に影響が及ぶことも想定される。イスラエルとハマスの衝突が今後数週間ないし数カ月にどう展開するかが、一連の潜在的影響を左右する。　　ＢＥは世界の成長とインフレにどのような影響が及びそうか、三つのシナリオを検討してみた。Confined Conflict or Regional War?Three scenarios for how the Israel–Hamas conflict could evolveSource: Bloomberg Economics　　最初のシナリオでは紛争がガザ地区とイスラエルにおおむね限定されるケース、２番目のシナリオはレバノンやシリアなど隣国に拡大して、実質的にイスラエル、イラン両国の代理戦争となるケースを分析。３番目では、両国の直接的な軍事衝突のケースを考察した。　　これら三つのケースとも、原油相場やインフレ率の上昇、成長鈍化と方向性は同じだが、その程度は異なる。紛争が拡大すればするほど、そのインパクトは地域的なものから一層グローバルなものになる。Economic Impact of WarGlobal growth and inflation impact of three scenarios for how the Israel–Hamas conflict could evolveSource: Bloomberg Economics*Impact calibrated based on 2014 Gaza War, 2006 Israel–Lebanon War, and 1990–1991 Gulf War. **Impact on year on year change in global GDP and inflation for 2024, estimated using Bayesian Global VAR　　実際のリスクや可能性のレンジは、これらのシナリオで想定するよりも当然、もっと幅広く複雑だろう。最近数年の大変動期にあって、対象範囲を絞った経済的因果関係であっても予想は難しいことが証明されており、戦争はさらに予測困難だ。Conflict in Middle East Could Stall Global GrowthGlobal GDP growth in three scenarios for the Israel–Hamas conflict Source: Bloomberg EconomicsNote: Global GDP growth for 2024, estimated using Bayesian global VAR１番目のシナリオ　　紛争がおおむねガザ地区にとどまる場合、世界経済へのインパクトは最小限だろう。イラン産原油への制裁を米国が強化するなどしても、サウジアラビアとアラブ首長国連邦（ＵＡＥ）が余剰生産能力を使って、イランの供給減少分を穴埋めすれば特にそうだ。　　イエレン米財務長官は国際通貨基金（ＩＭＦ）の会合で、米国として「危機の潜在的な経済的影響を注視している」とする一方、「世界経済見通しを大きく左右する要因」になるとは見込まれないと話した。　　紛争が限定的であれば、こうした指摘が正しい評価である公算が大きいだろう。２番目のシナリオ　　衝突がレバノンやシリアにも拡大し、実質的にイスラエルとイランの代理戦争となれば、経済的コストも増すことになる。原油相場は10％上昇し、金融市場では11年初頭から中東・北アフリカの国々で本格化した民主化運動「アラブの春」当時に生じたようなリスクオフが想定される。　　ＢＥはこのうち金融市場の動きについて、「恐怖指数」として知られるシカゴ・オプション取引所（ＣＢＯＥ）のボラティリティー指数（ＶＩＸ）の８ポイント上昇に相当すると捉えている。24年の世界のＧＤＰ伸び率は2.4％と、金融危機を受けた09年の世界的な景気低迷や20年の新型コロナウイルス禍の危機を除き、過去30年間で最も低調が見込まれる。第３のシナリオ　　イスラエルとイランの直接対決の可能性は小さいものの危険なシナリオであり、世界的リセッションの引き金となる。原油相場はバレル当たり最高150ドルに急騰する可能性があり、インフレ率は押し上げられる。リスク資産の落ち込みは成長にかなりの打撃を及ぼし、24年の世界のＧＤＰ伸び率は1.7％に押し下げられるだろう。世界的リセッションの定義は困難だが、1.7％成長はその基準に当てはまる。　　これほどまでの「石油ショック」となれば、インフレ抑制のための世界各国・地域の中央銀行の取り組みは損なわれ、24年の世界のインフレ率は6.7％に達すると推計される。パウエル連邦準備制度理事会（ＦＲＢ）議長率いる米金融当局は２％の物価目標に手が届かず、ガソリン価格高騰はバイデン米大統領の再選にハードルとなると考えられる。War Could Push Global Inflation HigherGlobal inflation in three scenarios for the Israel–Hamas conflictSource: Bloomberg EconomicsNote: Global inflation rate in 2024, estimated using Bayesian global VARリスクのバランス　　ただ、リスクのバランスは引き続き限定的な紛争に傾いていると考えられる。人的被害は極めて大きいと懸念される一方、経済およびマーケットへのインパクトは限られる。一つ確かなのは、中東安定化の期待はずたずたになったということだろう。　　ロシアのウクライナ侵攻や米中貿易対立、台湾を巡る緊張の高まりは、地政学が経済やマーケットを左右する主な要因として再び重要性を増している事実を示しているが、中東地域の場合、地政学的要素の影響が消え去ることはこれまでも決してなかった。原題：Wider War in Middle East Could Tip World Economy Into Recession（抜粋）(分析の詳細を追加して更新します)",reuters
20231013,国内通信大手ソフトバンクは13日、同社が発行する社債型種類株式の配当年率が仮条件の下限である2.5％に決定したと発表した。個人投資家と機関投資家から1200億円を調達する。　　国内で初めて東京証券取引所への上場を予定するソフトバンクの同種類株は、11日時点で発行予定額1200億円の９割以上の需要を集め、機関投資家への配分も当初予定から増える見通しとなっていた。議決権がなく、ソフトバンク普通株への転換権がない同種類株の発行数は3000万株配当年率の仮条件は2.5％以上3.0％以下主幹事は野村証券、大和証券、みずほ証券関連記事：ソフトバンク社債型種類株、配当利率は下限の2.5％に内定－関係者関連記事：ソフトバンク、社債型種類株公募で1200億円調達へ－生成ＡＩ視野関連記事：ソフトバンク、和製チャットＧＰＴ立ち上げで新会社－1000人選別,reuters
20231013,米ウォルト・ディズニーは、香港ディズニーランド・リゾートに人気アニメ映画「アナと雪の女王」をテーマにしたエリアを世界で初めてオープンする。同社は世界のパーク＆リゾート事業に今後10年で600億ドル（約９兆円）を投じる計画を明らかにしている。　　11月20日にオープンする新エリア「ワールド・オブ・フローズン」は、エルサの「氷の宮殿」を含む架空の王国アレンデールの世界を忠実に再現。映画の音楽が流れる王国をボートで巡るアトラクションやそり型ジェットコースターの２種類のライドのほか、北欧風の料理を提供するレストランも併設される。香港ディズニーランドの新エリア「ワールド・オブ・フローズン」Source: Walt Disney Co.　　ディズニーが世界で展開するリゾートの中で最も小さい香港ディズニーランドは、８年連続で赤字を計上。観光客誘致に苦戦したほか、新型コロナウイルス禍に伴う旅行規制が響いた。そり型ジェットコースターSource: Walt Disney Co.　　「アナ雪」はディズニー映画でトップクラスの興行収入を誇る。ボックス・オフィス・モジョによると、2013年公開の第１作と19年公開の２作目を合わせた世界興行収入は27億ドル。現在、３作目の製作が始まっている。「ワールド・オブ・フローズン」の内部Source: Walt Disney Co.関連記事ディズニー、パーク＆リゾート事業に600億ドル投資へ－株価は下落原題：Disney Launches World’s First ‘Frozen’ Land in Theme Park Push（抜粋）,reuters
20231013,13日の東京外国為替市場の円相場は１ドル＝149円台後半で方向感に乏しい展開。中東情勢の悪化リスクがくすぶり、時間外取引で米国の金利が低下したほか、日本の通貨当局による介入警戒感が円安圧力を和らげた。 円は午後３時33分現在、対ドルで前日比６銭高の149円75銭。ここまで149円57銭から149円83銭のレンジで推移12日はアジア時間に付けた148円96銭を高値に149円83銭まで売られた　　しんきんアセットマネジメント投信の加藤純チーフマーケットアナリストは、時間外取引で米金利が低下したことが円買い・ドル売り圧力になっていると指摘。米消費者物価指数（ＣＰＩ）は市場予想を上回ったものの、インフレ鈍化の方向性自体は変わっていないとし、「この内容で150円を試すのは難しい」と述べた。  　　12日の米10年金利は前日比14ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）、30年金利は16ｂｐ上昇。ＣＰＩコア指数が高めの伸びとなり、金利スワップ市場で年内の利上げ確率が４割程度に上がったほか、米30年国債入札の低調も金利上昇につながった。時間外取引では10年、30年金利ともに３ｂｐ程度低下した。　　円相場は３日以来の150円乗せが視野に入り、日本の通貨当局による口先けん制や介入への警戒感が高まってくる。三菱ＵＦＪ銀行の鈴木悠太調査役（ニューヨーク在勤）は介入警戒感に加え、３日の急激な円高から「150円台は引き続きドル売り圧力があるというのが市場のコンセンサスで、どうしても150円という水準は意識されてしまう」と話していた。関連記事米ＣＰＩ、コアが２カ月連続で高めの伸び－ＦＲＢの方針裏付けＦＲＢ、追加利上げの扉を開けておくもよう－サービス価格上昇で【イスラエル】イスラエルが国連に通告、ガザ北部から職員退避を,reuters
20231013,イスラエル軍は国連に対し、24時間以内にパレスチナ自治区ガザ北部から職員を退避させるよう伝えた。イスラム組織ハマスによる攻撃で少なくとも1200人の死者を出したイスラエルが近くガザに地上侵攻する可能性が示唆された。　　イスラエル軍はガザ地区の近くに兵士約30万人を配備しており、大規模な地上戦となる可能性がある。イスラエルのガラント国防相はハマスを地球上から抹殺すると述べた。ハマスは米国と欧州連合（ＥＵ）からテロ組織に指定されている。　　バイデン米大統領は来週、イスラエルとウクライナへの支援を含む追加対外援助を議会に正式に要請する。ホワイトハウスのジャンピエール大統領報道官が12日、記者団に明らかにした。　　米国はイランとの囚人交換条件として凍結を解除し、カタールの口座に保管されたイランの資産60億ドル（約9000億円）の引き渡しを見送ることでカタールと非公式に合意した。バイデン政権はイスラム組織ハマスによるイスラエルへの奇襲攻撃にイランが関与した可能性を調査している。関連記事：イスラエル、シリアの２空港をミサイル攻撃－使用不能に米国防総省、イスラエルに「アイアンドーム」用ミサイル第１弾を供与イスラエル、地上戦最終準備か－ハマスを地球上から抹殺と国防相ブリンケン米国務長官はイスラエルには自衛の権利があると述べたSource: Bloombergイスラエルが国連に通告、ガザ北部から職員退避を　　国連が電子メールで送付した発表資料によると、イスラエル軍は国連に対し、ガザ地区北部から職員や全住民を24時間以内に南に移動させるよう通告したという。　　国連はガザ北部には110万人余りが暮らしており、もしもそのような移動をした場合は人道的に悲惨な結果を招くと指摘した。欧州委員長、13日にイスラエル訪問　　フォンデアライエン欧州委員長はメツォラ欧州議会議長と共に13日にイスラエルを訪問する。ＥＵが発表した。　　発表資料によると、ハマスによるテロ攻撃の犠牲者に連帯を示すとともにイスラエルの指導者らと会談するのが目的。バイデン氏、追加対外援助を来週正式に要請　　バイデン大統領は来週、追加対外援助を議会に正式に要請するとホワイトハウスが明らかにした。要請の文書にはウクライナとイスラエルの支援に必要な額の説明が盛り込まれる見通し。仏大統領、イスラエルには「テロ組織抹殺」の権利がある　　フランスのマクロン大統領はハマスによるイスラエルへの奇襲攻撃後、初の公式演説で、イスラエルには「ハマスを含むテロ組織を抹殺」する権利があるとした上で、攻撃は的を絞り市民を守るべきだと述べた。米国防長官がイスラエル訪問へ　　オースティン米国防長官はイスラエルを訪れ、ネタニヤフ首相らと会談する。国防総省当局者が記者団に語った。米、イスラエルに「アイアンドーム」用ミサイル第１弾を供与　　米国防総省はハマスのロケット弾を迎撃するための防空システム「アイアンドーム」用に、米国の在庫からミサイルの第１弾をイスラエルに供与した。米国防当局者が明らかにした。中東歴訪の米国務長官、訪問国拡大　　ブリンケン米国務長官は、イスラエルとハマスの紛争拡大を防ぐ米国の取り組みの一環として、サウジアラビアやアラブ首長国連邦（ＵＡＥ）、エジプト、カタールも訪問することを明らかにした。イスラエルが自衛権をいかに行使するかが重要－米国務長官　　イスラエルを訪問したブリンケン米国務長官は12日、ネタニヤフ首相と並んでテルアビブで記者会見した。ハマスの破壊的な攻撃を受けたイスラエルには自衛の権利があるとあらためて表明しつつ、「これをどう行うかが重要だ」と注意を促した。　　ブリンケン氏は「民間人に危害が及ばないよう、可能な限りのあらゆる予防措置を講じることが極めて重要だ」とし、「宗教や国籍を問わず、殺害されたあらゆる民間人の犠牲をわれわれは悼む」と語った。　　また、バイデン政権はイスラエルが自衛に必要な武器を確実に得られるよう議会と取り組む意向だとブリンケン氏は述べた。原題：Israel Latest: UN Staff Given Evacuation Order for Northern Gaza（抜粋）,reuters
